DateTimeStamp,BASSpaceSP,CCValve,DAT,FanSS,FanStatus,HCValve,OADamper,OccupiedMode,SpaceTemp,Occ,stdbusinesshours
12/9/2017 2:40:00 PM,75,0,85.7,1,1,28.00781,1,1,-96.8,0,0
12/9/2017 2:50:00 PM,75,0,82.3,1,1,100,1,1,-96.8,0,0
12/9/2017 3:00:00 PM,75,0,86.6,1,1,100,1,1,-96.8,0,0
12/9/2017 3:10:00 PM,75,0,91,1,1,98.5,1,1,-96.8,0,0
12/9/2017 3:20:00 PM,75,0,94.6,1,1,66,1,1,-97.5,0,0
12/9/2017 3:30:00 PM,75,0,93.1,1,1,14.125,1,1,-97.5,0,0
12/9/2017 3:40:00 PM,75,0,87,1,1,15.0625,1,1,-96.8,0,0
12/9/2017 3:50:00 PM,75,0,83,1,1,74.01563,1,1,-96.8,0,0
12/9/2017 4:00:00 PM,75,0,86,1,1,100,1,1,-96.8,0,0
12/9/2017 4:10:00 PM,75,0,90.3,1,1,99.85938,1,1,-96.8,0,0
12/9/2017 4:20:00 PM,75,0,94.2,1,1,73.20313,1,1,-96.8,0,0
12/9/2017 4:30:00 PM,75,0,93.6,1,1,20.91797,1,1,-97.5,0,0
12/9/2017 4:40:00 PM,75,0,87.6,1,1,14.30078,1,1,-97.5,0,0
12/9/2017 4:50:00 PM,75,0,83.2,1,1,68.42188,1,1,-97.5,0,0
12/9/2017 5:00:00 PM,75,0,85.8,1,1,100,1,1,-96.8,0,0
12/9/2017 5:10:00 PM,75,0,91.1,1,1,98.53125,1,1,-97.5,0,0
12/9/2017 5:20:00 PM,75,0,94.2,1,1,66.14063,1,1,-97.5,0,0
12/9/2017 5:30:00 PM,75,0,92.6,1,1,20.08594,1,1,-97.5,0,0
12/9/2017 5:40:00 PM,75,0,86.6,1,1,25.68359,1,1,-97.5,0,0
12/9/2017 5:50:00 PM,75,0,83.1,1,1,87.78125,1,1,-96.8,0,0
12/9/2017 6:00:00 PM,75,0,88.3,1,1,100,1,1,-96.8,0,0
12/9/2017 6:10:00 PM,75,0,93.4,1,1,85.53125,1,1,-97.5,0,0
12/9/2017 6:20:00 PM,75,0,94.8,1,1,31.84766,1,1,-97.5,0,0
12/9/2017 6:30:00 PM,75,0,88.1,1,1,11.81641,1,1,-96.8,0,0
12/9/2017 6:40:00 PM,75,0,82.6,1,1,67.14063,1,1,-97.5,0,0
12/9/2017 6:50:00 PM,75,0,85,1,1,100,1,1,-97.5,0,0
